Artist,Track,Album,Album_type,Danceability,Energy,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_min,Title,Channel,Views,Likes,Comments,Licensed,official_video,Stream,EnergyLiveness,most_playedon
Calle 13,Baile De Los Pobres,Entren Los Que Quieran,album,0.686,0.84,-6.265,0.164,0.138,2.35E-06,0.133,0.492,179.939,3.46645,Calle 13 - Baile De Los Pobres (Edited Version),Calle13VEVO,55090905,192270,5767,TRUE,TRUE,48999944,6.315789474,Youtube
Calle 13,Un Beso de Desayuno,Residente o Visitante,album,0.571,0.858,-5.393,0.143,0.288,0,0.0629,0.792,84.615,4.847333333,Calle 13 - Un Beso de Desayuno (Video),Calle13VEVO,99097246,327864,6102,TRUE,TRUE,42906827,13.64069952,Youtube
Calle 13,Adentro,MultiViral,album,0.333,0.808,-6.476,0.26,0.452,0,0.427,0.518,82.15,4.882,Calle 13 - Adentro,Calle13VEVO,151677263,1302813,52321,TRUE,TRUE,56954084,1.892271663,Youtube
Ramin Djawadi,Main Title - From The "Game Of Thrones" Soundtrack,Game Of Thrones (Music From The HBO Series),album,0.197,0.603,-16.116,0.0454,0.302,0.794,0.106,0.232,169.881,1.771333333,Game of Thrones S8 Official Soundtrack | Main Title - Ramin Djawadi | WaterTower,WaterTower Music,2187499,24413,516,TRUE,TRUE,63408536,5.688679245,Spotify
Ramin Djawadi,Light of the Seven,Game Of Thrones: Season 6 (Music from the HBO Series),album,0.273,0.102,-16.843,0.0494,0.903,0.721,0.268,0.0583,120.378,9.81825,Light of the Seven | Game of Thrones (Music from the HBO® Series - Season 6),SonySoundtracksVEVO,676380,8131,176,TRUE,TRUE,118779212,0.380597015,Spotify
Ramin Djawadi,The Rains of Castamere,Game Of Thrones: Season 8 (Music from the HBO Series),album,0.285,0.15,-12.306,0.032,0.792,0.2,0.102,0.138,83.768,3.738433333,Game of Thrones S8 Official Soundtrack | The Rains of Castamere - Ramin Djawadi | WaterTower,WaterTower Music,6362286,88334,2543,TRUE,TRUE,22559208,1.470588235,Spotify
Ramin Djawadi,A Lannister Always Pays His Debts,Game Of Thrones: Season 3 (Music from the HBO Series),album,0.288,0.288,-16.518,0.0402,0.552,0.952,0.171,0.0963,86.393,2.842666667,02 -  A Lannister Always Pays His Debts  - Game of Thrones -  Season 3 - Soundtrack,DaenerysScore,2028063,19119,1127,FALSE,FALSE,38705608,1.684210526,Spotify
Ramin Djawadi,The Night King,Game Of Thrones: Season 8 (Music from the HBO Series),album,0.182,0.0651,-16.341,0.0462,0.942,0.886,0.111,0.038,60.812,8.8422,Game of Thrones S8 Official Soundtrack | The Night King - Ramin Djawadi | WaterTower,WaterTower Music,31635612,363134,22937,TRUE,TRUE,41281456,0.586486486,Spotify
Ramin Djawadi,Goodbye Brother - From The "Game Of Thrones" Soundtrack,Game Of Thrones (Music From The HBO Series),album,0.17,0.0234,-28.042,0.0452,0.714,0.891,0.118,0.0326,127.138,3.121333333,Game of Thrones - Goodbye Brother Extended,Epic Music Mix,483990,7835,409,FALSE,FALSE,26899300,0.198305085,Spotify
Ramin Djawadi,Main Title (From Game of Thrones: Season 6),Game Of Thrones: Season 6 (Music from the HBO Series),album,0.194,0.695,-10.809,0.0578,0.176,0.893,0.12,0.481,170.684,1.853466667,Game of Thrones: Season 6 OST - Light of the Seven (EP 10 Trial scene),Game of Themes,56957541,380796,20483,FALSE,FALSE,0,5.791666667,Youtube
Ramin Djawadi,The Prince That Was Promised,House of the Dragon: Season 1 (Soundtrack from the HBO® Series),album,0.22,0.0694,-22.182,0.0361,0.845,0.723,0.0899,0.0384,60.274,4.571183333,House of the Dragon Soundtrack | The Prince That Was Promised  - Ramin Djawadi | WaterTower,WaterTower Music,1217757,19363,963,TRUE,TRUE,3590097,0.771968854,Spotify
Ramin Djawadi,The Power of Prophecy,House of the Dragon: Season 1 (Soundtrack from the HBO® Series),album,0.171,0.277,-20.228,0.04,0.778,0.872,0.103,0.0341,84.004,2.6061,House of the Dragon Soundtrack | The Power of Prophecy - Ramin Djawadi | WaterTower,WaterTower Music,268849,6217,196,TRUE,TRUE,1913119,2.689320388,Spotify
Ramin Djawadi,A Song of Ice and Fire,Game Of Thrones: Season 8 (Music from the HBO Series),album,0.363,0.665,-11.735,0.0375,0.54,0.968,0.0895,0.566,153.977,2.19815,Game of Thrones S8 Official Soundtrack | A Song of Ice and Fire - Ramin Djawadi | WaterTower,WaterTower Music,6468667,108947,4347,TRUE,TRUE,12423771,7.430167598,Spotify
Lady A,Need You Now,Need You Now,album,0.581,0.717,-4.433,0.0318,0.0298,0.000186,0.243,0.316,107.884,3.940666667,Lady Antebellum - Need You Now,LadyAVEVO,551541278,2928099,72063,TRUE,TRUE,339639033,2.950617284,Youtube
Lady A,American Honey,Need You Now,album,0.588,0.684,-5.154,0.0288,0.508,0,0.141,0.121,85.997,3.747783333,Lady Antebellum - American Honey (Official Music Video),LadyAVEVO,17365805,89339,3218,TRUE,TRUE,80196903,4.85106383,Spotify
Lady A,A Holly Jolly Christmas,On This Winter's Night (Deluxe),album,0.626,0.52,-4.389,0.0284,0.392,0,0.0447,0.746,147.031,2.047116667,Lady Antebellum - A Holly Jolly Christmas,???,155622,1126,32,FALSE,FALSE,25242501,11.63310962,Spotify
Lady A,What If I Never Get Over You,Ocean,album,0.576,0.724,-5.147,0.0274,0.016,0,0.107,0.34,93.029,3.4433,Lady Antebellum - What If I Never Get Over You,LadyAVEVO,26569718,241763,6530,TRUE,TRUE,113759732,6.76635514,Spotify
Lady A,Just A Kiss,Own The Night,album,0.593,0.639,-5.826,0.0307,0.446,0,0.0998,0.332,142.881,3.647333333,Lady Antebellum - Just A Kiss,LadyAVEVO,114374539,629298,17816,TRUE,TRUE,120367588,6.402805611,Spotify
Lady A,Bartender,747,album,0.631,0.937,-3.858,0.034,0.0198,7.38E-06,0.327,0.654,101.011,3.30445,Lady Antebellum - Bartender (Official Video),LadyAVEVO,37481228,201654,4816,TRUE,TRUE,111667019,2.865443425,Spotify
Lady A,Ocean,Ocean,album,0.58,0.36,-7.93,0.0303,0.841,6.15E-06,0.129,0.302,99.194,3.501883333,Lady Antebellum - Ocean,LadyAVEVO,13446860,163986,4223,TRUE,TRUE,55406201,2.790697674,Spotify
Lady A,Something’s Coming,One Night in Nashville,album,0.514,0.825,-4.452,0.0748,0.111,0,0.333,0.411,119.985,2.884483333,Cheat Codes & Lady A - Something's Coming (Lyrics),WaveMusic,28645,1162,51,TRUE,TRUE,478810,2.477477477,Spotify
Lady A,I Run To You,Lady Antebellum,album,0.655,0.786,-4.451,0.034,0.163,5.99E-05,0.124,0.378,113.964,4.266883333,Lady Antebellum - I Run To You (Official Music Video),LadyAVEVO,45250515,184870,4065,TRUE,TRUE,60354843,6.338709677,Spotify
Davido,Hayya Hayya (Better Together) - Music from the FIFA World Cup Qatar 2022 Official Soundtrack,Hayya Hayya (Better Together) [Music from FIFA World Cup Qatar 2022 Soundtrack],single,0.733,0.829,-3.302,0.0375,0.401,0,0.403,0.623,128.938,3.4345,Hayya Hayya (Better Together) | FIFA World Cup 2022™ Official Soundtrack,FIFA,91900277,1658728,87429,TRUE,TRUE,23117681,2.05707196,Youtube
Davido,Electricity,Electricity,single,0.823,0.717,-3.879,0.0704,0.0356,0,0.102,0.489,110.998,2.215216667,Pheelz x Davido - "Electricity" (Official Music Video),Pheelz,19993737,119119,3732,TRUE,TRUE,16318200,7.029411765,Youtube
Davido,Dada (feat. Davido) [Remix],Dada (feat. Davido) [Remix],single,0.632,0.806,-5.771,0.155,0.301,0,0.2,0.293,139.124,2.96155,Young Jonn & Davido - Dada (Remix) (Official Music Video),Young Jonn,10594947,81177,1693,TRUE,TRUE,10989772,4.03,Spotify
Davido,Know Your Worth (feat. Davido & Tems),Know Your Worth (feat. Davido & Tems),single,0.819,0.744,-6.826,0.0799,0.0133,0.00177,0.0995,0.665,102.995,3.184466667,"Khalid, Disclosure - Know Your Worth (Official Audio) ft. Davido, Tems",KhalidVEVO,7726459,102287,1729,TRUE,TRUE,49205438,7.477386935,Spotify
Davido,"Vroom - The FaNaTiX, Idris Elba, Lil Tjay, Davido, Koffee, Moelogo| PS5, PS4 - from GRAN TURISMO 7","Vroom - The FaNaTiX, Idris Elba, Lil Tjay, Davido, Koffee, Moelogo| PS5, PS4 (from GRAN TURISMO 7)",single,0.868,0.673,-7.331,0.196,0.0309,1.04E-05,0.316,0.557,119.016,3.966383333,"The FaNaTiX (feat. Idris Elba, Lil Tjay, Davido, Koffee & Moelogo) – Vroom (Gran Turismo 7)",PlayStation,2240248,43107,2132,TRUE,TRUE,14583931,2.129746835,Spotify
Davido,Fall,A Good Time,album,0.928,0.675,-3.542,0.0568,0.386,0,0.0564,0.794,105.953,4,Davido - Fall (Official Video),DavidoVEVO,256330519,1308557,37974,TRUE,TRUE,81482224,11.96808511,Youtube
Davido,High,Catch Me If You Can,album,0.801,0.864,-5.441,0.0386,0.11,0.00118,0.0405,0.828,115.991,3.2293,"Adekunle Gold, Davido - High (Official Video)",AdekunleGoldVEVO,28461011,193314,5524,TRUE,TRUE,28628867,21.33333333,Spotify
Davido,"WATAWI (feat. Davido, Focalistic & Abidoza)",Sad Romance,album,0.871,0.653,-6.234,0.0505,0.623,0.403,0.0883,0.51,112.995,5.099016667,"CKay - WATAWI (feat. Davido, Focalistic & Abidoza)  [Official Music Video]",CKay,9012965,104575,3376,TRUE,TRUE,7545261,7.395243488,Youtube
Davido,Jowo,A Better Time,album,0.552,0.656,-4.941,0.204,0.706,1.25E-05,0.0744,0.804,67.379,2.941183333,Davido - Jowo (Official Video),DavidoVEVO,48872093,374690,15250,TRUE,TRUE,19705726,8.817204301,Youtube
Davido,Stand Strong (feat. Sunday Service Choir),Stand Strong (feat. Sunday Service Choir),single,0.474,0.691,-5.026,0.098,0.379,1.55E-05,0.135,0.602,94.622,3.046533333,Davido - Stand Strong (Official Video) ft. Sunday Service Choir,DavidoVEVO,7737553,115755,7914,TRUE,TRUE,8248275,5.118518519,Spotify
Bullet For My Valentine,Your Betrayal,Fever,album,0.569,0.883,-4.41,0.0748,8.07E-05,7.74E-05,0.0883,0.373,134.001,4.857116667,Bullet For My Valentine - Your Betrayal (Official Video),bulletvalentineVEVO,84955481,519545,24171,TRUE,TRUE,146415072,10,Spotify
Bullet For My Valentine,Tears Don't Fall,The Poison,album,0.213,0.927,-3.378,0.14,0.000729,4.85E-06,0.081,0.28,162.109,5.80645,Bullet For My Valentine - Tears Don't Fall (Official Video),bulletvalentineVEVO,220450203,1412281,56830,TRUE,TRUE,262364688,11.44444444,Spotify
Bullet For My Valentine,You Want a Battle? (Here's a War),Venom (Deluxe Edition),album,0.295,0.98,-4.075,0.0854,3.21E-05,0,0.359,0.283,134.335,4.24355,Bullet For My Valentine - You Want a Battle? (Here's a War),bulletvalentineVEVO,14195437,135481,3361,TRUE,TRUE,83625992,2.729805014,Spotify
Bullet For My Valentine,Hand Of Blood,Hand Of Blood,single,0.375,0.985,-2.754,0.0936,0.000246,0,0.07,0.455,94.468,3.624216667,Bullet For My Valentine - Hand Of Blood,bulletvalentineVEVO,41928233,264022,14059,TRUE,TRUE,58961594,14.07142857,Spotify
Bullet For My Valentine,Letting You Go,Gravity,album,0.459,0.903,-4.649,0.0673,0.00877,0,0.168,0.364,76.185,3.727583333,Bullet For My Valentine - Letting You Go,bulletvalentineVEVO,7857799,100406,3959,TRUE,TRUE,45908027,5.375,Spotify
Bullet For My Valentine,Radioactive,Gravity (Deluxe Edition),album,0.527,0.695,-4.99,0.0346,0.0331,3.78E-05,0.31,0.271,142.922,3.218,Bullet For My Valentine - Radioactive (Audio),bulletvalentineVEVO,577753,12603,679,TRUE,TRUE,29737983,2.241935484,Spotify
Bullet For My Valentine,All These Things I Hate (Revolve Around Me),The Poison,album,0.488,0.88,-3.505,0.0513,0.0303,0,0.288,0.485,94.004,3.757333333,All These Things I Hate (Revolve Around Me) Music Video Remastered,Scarllet,323768,6197,153,FALSE,FALSE,90228127,3.055555556,Spotify
Bullet For My Valentine,Over It,Gravity,album,0.374,0.971,-4.284,0.0697,7.69E-05,0,0.322,0.701,97.625,3.797733333,Bullet For My Valentine - Over It,bulletvalentineVEVO,6492197,85021,3555,TRUE,TRUE,42134108,3.01552795,Spotify
Bullet For My Valentine,The Last Fight,Fever,album,0.299,0.971,-3.118,0.142,0.000456,0,0.283,0.336,184.549,4.321783333,Bullet For My Valentine - The Last Fight (Official Video),bulletvalentineVEVO,13752669,97013,3202,TRUE,TRUE,34366041,3.431095406,Spotify
Bullet For My Valentine,Waking the Demon,Scream Aim Fire,album,0.306,0.995,-3.203,0.1,2.98E-05,0.00859,0.254,0.135,127.908,4.128216667,Bullet For My Valentine - Waking The Demon Offical (HD),R- NM,612850,8465,233,FALSE,FALSE,58863233,3.917322835,Spotify
Juan Magán,Por Fin Te Encontré,Por Fin Te Encontré,single,0.645,0.821,-3.679,0.213,0.0492,0,0.193,0.844,179.968,4.180616667,"Cali Y El Dandee - Por Fin Te Encontré ft. Juan Magan, Sebastian Yatra (Video Oficiel)",CaliyElDandeeVEVO,998034029,2463203,69317,TRUE,TRUE,332254534,4.25388601,Youtube
Juan Magán,Bum Bum Tam Tam,Bum Bum Tam Tam,single,0.896,0.675,-3.908,0.124,0.346,8.11E-06,0.262,0.659,131.999,3.566483333,"MC Fioti, Future, J Balvin, Stefflon Don, Juan Magán - Bum Bum Tam Tam (Official Video)",McFiotiVEVO,5061627,89726,1849,TRUE,TRUE,355601216,2.576335878,Spotify
Juan Magán,Verano Azul,Verano Azul,single,0.887,0.87,-5.267,0.119,0.0145,0,0.015,0.838,126.048,3.176,Juan Magan-Verano Azul,PFGL90,20025882,79119,1821,FALSE,FALSE,91150571,58,Spotify
Juan Magán,No Sigue Modas Aka Ella No Sigue Modas,Don Omar Presents MTO2: New Generation,album,0.685,0.862,-4.611,0.0629,0.00757,0.00139,0.0223,0.884,128.041,3.866666667,Don Omar - Ella No Sigue Modas ft. Juan Magan,DonOmarVEVO,189750103,915277,23032,TRUE,TRUE,73102924,38.65470852,Youtube
Juan Magán,He Llorado (Como Un Niño),The King Is Back (#LatinIBIZAte),album,0.69,0.896,-2.277,0.0436,0.195,0,0.0979,0.792,115.984,3.648,Juan Magan - He Llorado (Como Un Niño) ft. Gente De Zona (Video Oficial),JuanMaganVEVO,451771136,755684,11314,TRUE,TRUE,96877826,9.152196118,Youtube
Juan Magán,Bailando por Ahi,The King Of Dance,album,0.73,0.732,-5.167,0.051,0.0427,2.22E-06,0.262,0.974,129.974,3.00755,Juan Magán - Bailando por Ahi (Videoclip),JuanMaganVEVO,72098879,345102,6713,TRUE,TRUE,150617001,2.79389313,Spotify
Juan Magán,Si No Te Quisiera,The King Is Back,album,0.707,0.869,-2.727,0.0706,0.181,0,0.0669,0.774,128,3.091333333,"Juan Magan - Si No Te Quisiera ft. Belinda, Lapiz Conciente",JuanMaganVEVO,299675692,1090304,30663,TRUE,TRUE,142934714,12.98953662,Youtube
Juan Magán,Déjate Llevar,4,album,0.677,0.723,-5.539,0.0797,0.0193,0,0.712,0.537,92.053,3.884666667,"Juan Magan, Belinda, Manuel Turizo, Snova, B-Case - Déjate Llevar  (Video Oficial)",JuanMaganVEVO,185440989,773769,18512,TRUE,TRUE,204590811,1.015449438,Spotify
Juan Magán,Mal De Amores,The King Is Back,album,0.631,0.827,-6.677,0.119,0.0708,0,0.249,0.497,128.19,2.828666667,Juan Magan - Mal De Amores,JuanMaganVEVO,117886063,390333,9830,TRUE,TRUE,82100266,3.321285141,Youtube
Juan Magán,Usted,4,album,0.712,0.833,-4.101,0.0618,0.0155,0,0.273,0.326,104.879,3.895816667,"Juan Magán, Mala Rodríguez - Usted (Lyric Video)",JuanMaganVEVO,120323464,354048,4411,TRUE,TRUE,137916795,3.051282051,Spotify
Keri Hilson,Knock You Down,In A Perfect World...,album,0.588,0.877,-4.78,0.16,0.00952,0,0.171,0.645,155.165,5.43645,"Keri Hilson - Knock You Down (Official Music Video) ft. Kanye West, Ne-Yo",KeriHilsonVEVO,317770877,1296915,47872,TRUE,TRUE,280822576,5.128654971,Youtube
Keri Hilson,Pretty Girl Rock,No Boys Allowed,album,0.666,0.87,-5.004,0.246,0.203,0,0.0851,0.9,160.014,4.065333333,Keri Hilson - Pretty Girl Rock (Official Video),KeriHilsonVEVO,121840892,841113,57537,TRUE,TRUE,143611713,10.22326675,Spotify
Keri Hilson,I Like - Jost & Grubert Radio Mix,Urlaubshits 2022,compilation,0.755,0.822,-4.195,0.0548,0.0452,0.000365,0.118,0.826,125.011,3.637783333,Keri Hilson - I Like (Official Music Video),KeriHilsonVEVO,48235948,228632,9113,TRUE,TRUE,32370186,6.966101695,Youtube
Keri Hilson,Energy,In A Perfect World...,album,0.427,0.767,-5.783,0.143,0.0788,0,0.095,0.651,76.711,3.497333333,Keri Hilson - Energy (Official Music Video),KeriHilsonVEVO,46221225,230496,8235,TRUE,TRUE,25285379,8.073684211,Youtube
Keri Hilson,Turnin Me On - Original Clean,In A Perfect World...,album,0.675,0.602,-4.688,0.0596,0.0034,1.28E-05,0.199,0.092,159.994,4.13,Keri Hilson - Turnin Me On (Official Music Video) ft. Lil Wayne,KeriHilsonVEVO,44101351,197892,7392,TRUE,TRUE,18428966,3.025125628,Youtube
Keri Hilson,Slow Dance,In A Perfect World...,album,0.685,0.597,-6.701,0.206,0.0102,0.000221,0.203,0.486,133.092,4.375333333,Keri Hilson - Slow Dance (Official Music Video),KeriHilsonVEVO,12344298,82586,3179,TRUE,TRUE,8035625,2.9408867,Youtube
Keri Hilson,Lose Control / Let Me Down,No Boys Allowed (Deluxe),album,0.681,0.725,-4.443,0.0681,0.526,0,0.103,0.447,90.79,4.824666667,Keri Hilson ft. Nelly - Lose Control (Official Video),KeriHilsonVEVO,57772678,253511,10359,TRUE,TRUE,10742145,7.038834951,Youtube
Keri Hilson,One Night Stand,No Boys Allowed (Deluxe),album,0.671,0.755,-6.421,0.0749,0.0975,0,0.164,0.73,129.004,3.881333333,Keri Hilson - One Night Stand (Official Video) ft. Chris Brown,KeriHilsonVEVO,36263754,205356,13319,TRUE,TRUE,9871094,4.603658537,Youtube
Keri Hilson,Nominate,Anloga Junction,album,0.564,0.787,-4.019,0.226,0.458,0,0.1,0.961,195.935,4.2449,Stonebwoy - Nominate ft. Keri Hilson (Official Video),Stonebwoy,5170514,80810,6157,FALSE,TRUE,2787519,7.87,Youtube
Keri Hilson,Buyou,No Boys Allowed (Deluxe),album,0.79,0.715,-4.643,0.259,0.17,0,0.074,0.79,85.98,4.320216667,Buyou,Keri Hilson - Topic,728121,11526,57,TRUE,TRUE,10223472,9.662162162,Spotify
J Alvarez,La Pregunta,Timeless,album,0.739,0.643,-6.348,0.151,0.0706,0,0.0789,0.831,172.048,4.4932,J Alvarez - La Pregunta (Official Video),J Alvarez,95254870,623688,1233,FALSE,TRUE,168832388,8.149556401,Spotify
J Alvarez,"Sexo, Sudor y Calor",Timeless,album,0.743,0.891,-4.696,0.0461,0.192,0,0.0859,0.962,167.946,4.17045,"J Alvarez, Ñejo & Dalmata - Sexo Sudor y Calor [Video Oficial]",J Alvarez,126181749,557004,1171,TRUE,TRUE,142695964,10.37252619,Spotify
J Alvarez,Regalame Una Noche,El Movimiento: The Mixtape,album,0.717,0.636,-6.604,0.0356,0.263,0,0.328,0.675,89.978,4.163783333,J Alvarez Ft. Arcangel - Regalame Una Noche (Official Video) 2010,shagazs,995074,10715,254,FALSE,FALSE,70770722,1.93902439,Spotify
J Alvarez,Junto Al Amanecer,El Movimiento: The Mixtape,album,0.614,0.702,-6.081,0.0378,0.245,4.63E-06,0.269,0.773,169.966,4.175783333,J Alvarez - Junto Al Amanecer (Official Video),J Alvarez,105983812,501887,944,FALSE,TRUE,77615204,2.609665428,Youtube
J Alvarez,Yo Me Monto,Yo Me Monto,single,0.754,0.955,-3.773,0.104,0.0519,0.000732,0.0691,0.752,125.052,2.8719,J ALVAREZ - Yo Me Monto,J Alvarez,209631,3388,9584,FALSE,TRUE,1834779,13.82054993,Spotify
J Alvarez,Letania,Lega2,album,0.912,0.686,-4.725,0.0882,0.105,0,0.119,0.596,89.985,3.387783333,J Alvarez x Jonna Torres - Letanía (Audio Cover),J Alvarez,241284,2942,1171,FALSE,TRUE,2054339,5.764705882,Spotify
J Alvarez,Deja,El Movimiento: The Mixtape,album,0.743,0.76,-5.48,0.13,0.224,0,0.362,0.756,81.007,4.60955,"J-Alvarez Ft. Ñejo & Dalmata, Jory - Deja [Unofficial Video]",Kevin Mata,2035280,11145,160,FALSE,FALSE,17945558,2.099447514,Spotify
J Alvarez,Eso en 4 No Se Ve,Eso en 4 No Se Ve,single,0.836,0.715,-8.341,0.13,0.418,0.00224,0.32,0.855,91,4.550333333,Eso En 4 No Se Ve  (Letra)  "Ñejo y Dalmata Ft Lui G y Alvares" (2011) HD,Julian torres,6001313,49483,1706,FALSE,FALSE,13660418,2.234375,Spotify
J Alvarez,Comprometida,Comprometida,single,0.665,0.737,-6.181,0.233,0.158,0,0.514,0.672,179.95,3.281333333,J Alvarez - Comprometida (Video Oficial),JAlvarezOfficialVEVO,2540479,18807,39403,TRUE,TRUE,735555,1.43385214,Youtube
J Alvarez,La Suite (feat. Kevin Roldan) - Remix,La Suite (feat. Kevin Roldan) [Remix],single,0.8,0.824,-4.534,0.22,0.191,0,0.309,0.754,87.951,4.669633333,"LA SUITE (REMIX) - Reykon el Líder, Kevin Roldan, J. Alvarez, Jamby el Favo ®",Reykon,32437640,194356,21701,FALSE,TRUE,20255312,2.666666667,Youtube
Thomas Karallus,Neue Freunde - Intro,Folge 1: Neue Freunde / Vertrauen ist alles (Das Original-Hörspiel zur TV-Serie),album,0.671,0.72,-5.202,0.0368,0.0185,0,0.212,0.416,121.032,0.52395,Neue Freunde - Intro,Dinotrux - Topic,813,8,0,TRUE,TRUE,753744,3.396226415,Spotify
Thomas Karallus,Drachenzähmen leicht gemacht 3 - Intro,Drachenzähmen leicht gemacht 3 (Das Original-Hörspiel zum Kinofilm),album,0.517,0.684,-9.592,0.427,0.585,0,0.631,0.717,77.558,1.45215,0,0,0,0,0,0,0,390538,1.083993661,Spotify
Thomas Karallus,Drachenzähmen leicht gemacht - Teil 1,Drachenzähmen leicht gemacht (Das Original-Hörspiel zum Kinofilm),album,0.51,0.854,-9.007,0.504,0.695,0,0.777,0.34,118.461,3.077733333,Drachenzähmen leicht gemacht - Teil 1,Drachenzähmen leicht gemacht - Topic,24377,129,0,TRUE,TRUE,366132,1.099099099,Spotify
Thomas Karallus,Drachenzähmen leicht gemacht 3 - Teil 1,Drachenzähmen leicht gemacht 3 (Das Original-Hörspiel zum Kinofilm),album,0.62,0.607,-9.632,0.902,0.629,0,0.655,0.68,91.375,3.272883333,Drachenzähmen leicht gemacht 3 - Teil 1,Drachenzähmen leicht gemacht - Topic,62392,501,4,TRUE,TRUE,0,0.926717557,Youtube
Thomas Karallus,Drachenzähmen leicht gemacht 3 - Teil 2,Drachenzähmen leicht gemacht 3 (Das Original-Hörspiel zum Kinofilm),album,0.568,0.662,-11.051,0.945,0.656,0,0.832,0.641,70.09,3.1854,Drachenzähmen Leicht Gemacht 3 - Die geheime Welt ( 2019 ) Teil 2 [ Deutsch/German ],Dragons 285,7643,59,3,FALSE,FALSE,0,0.795673077,Youtube
Thomas Karallus,Drachenzähmen leicht gemacht - Teil 2,Drachenzähmen leicht gemacht (Das Original-Hörspiel zum Kinofilm),album,0.583,0.862,-8.797,0.585,0.565,0,0.693,0.462,125.924,3.26755,Drachenzähmen Leicht gemacht 2 Song,Drachenzähmen leicht gemacht,208345,2380,170,FALSE,FALSE,0,1.243867244,Youtube
Thomas Karallus,Drachenzähmen leicht gemacht 3 - Teil 3,Drachenzähmen leicht gemacht 3 (Das Original-Hörspiel zum Kinofilm),album,0.577,0.463,-14.468,0.925,0.721,0,0.789,0.573,84.473,3.130633333,Drachenzähmen Leicht Gemacht 3 - Die geheime Welt ( 2019 ) Teil 3 [ Deutsch/German ],Dragons 285,7344,55,0,FALSE,FALSE,0,0.586818758,Youtube
