Transaction_ID,User_ID,Recharge_Type,Amount,Date,Payment_Status,Reason
RCG_413BE870C3CE,PP1095251,Electricity Bill,1774.21,2024-11-11,Successful,Successful
RCG_8AE4180B9BB9,PP0011145,Mobile Recharge,1257.88,2024-06-18,Successful,Successful
RCG_6AB19AAA3012,PP0033367,Mobile Recharge,1868.19,2024-12-10,Successful,Successful
RCG_B815EB787107,PP1097511,Cable TV,1282.86,2024-11-19,Successful,Successful
RCG_DEB897A6A61C,PP0030282,Electricity Bill,285.29,2024-04-25,Successful,Successful
RCG_BEC5CDF1EEB7,PP0006298,DTH,1477.49,2024-05-15,Successful,Successful
RCG_852500BC41E6,PP1097963,Cable TV,729.23,2024-03-11,Successful,Successful
RCG_F934B79CD2D9,PP1071781,Cable TV,333.22,2024-11-16,Successful,Successful
RCG_B91F38D7D6CB,PP0010685,Mobile Recharge,903.22,2024-05-24,Successful,Successful
RCG_A99763350E80,PP1066306,Cable TV,124.18,2024-10-14,Successful,Successful
RCG_18CEB259B49D,PP0047940,Electricity Bill,1985.44,2024-03-24,Successful,Successful
RCG_B1D71E304901,PP1088971,Mobile Recharge,113.79,2024-09-14,Successful,Successful
RCG_3F66D1A15559,PP1080224,Mobile Recharge,1226.35,2024-04-07,Successful,Successful
RCG_C1F27C2A44EC,PP1069995,Mobile Recharge,832.96,2024-06-14,Successful,Successful
RCG_2EA87155C987,PP1053333,Cable TV,273.05,2024-03-05,Successful,Successful
RCG_4F7353B048CD,PP1057188,Cable TV,773.89,2024-09-29,Successful,Successful
RCG_0172F7A31D61,PP1060675,Mobile Recharge,1899.9,2024-04-25,Successful,Successful
RCG_284B038FD08D,PP0018823,Mobile Recharge,670.8,2024-05-18,Successful,Successful
RCG_310825192B78,PP0045949,DTH,394.48,2024-12-02,Successful,Successful
RCG_BA2B581BC284,PP1090704,Electricity Bill,1179.55,2024-08-13,Successful,Successful
RCG_D1781449311B,PP1061077,DTH,570.36,2024-02-29,Successful,Successful
RCG_FB18D9D91918,PP1053159,Cable TV,1223.18,2024-12-30,Successful,Successful
RCG_A316831E469B,PP0026091,Electricity Bill,688.07,2024-12-10,Successful,Successful
RCG_5A1CAB2F3D62,PP1056164,Cable TV,121.13,2024-09-30,Successful,Successful
RCG_172337364334,PP1093379,Cable TV,45.35,2024-12-12,Successful,Successful
RCG_22249C0C6208,PP1105941,Cable TV,1177.6,2024-01-13,Successful,Successful
RCG_1CDCA569B716,PP0047457,Electricity Bill,213.91,2024-03-25,Successful,Successful
RCG_99C312D537C7,PP1064242,Cable TV,569.42,2024-03-24,Successful,Successful
RCG_F80F7F978E4D,PP1089574,Cable TV,1342.67,2024-07-21,Successful,Successful
RCG_9547305AAEAC,PP0039783,Electricity Bill,1083.94,2024-08-05,Successful,Successful
RCG_031326CC44F0,PP1063117,Electricity Bill,1843.99,2024-07-18,Successful,Successful
RCG_FEF1FFACA7A6,PP1060155,Cable TV,1423.17,2024-04-26,Successful,Successful
RCG_834EF6260575,PP1082035,Electricity Bill,1167.78,2024-07-17,Successful,Successful
RCG_ACDE9D18131C,PP1098772,Electricity Bill,1801.13,2024-09-29,Successful,Successful
RCG_71E9DB7DBEA0,PP1071191,Electricity Bill,1951.38,2024-08-25,Successful,Successful
RCG_5C8A83852188,PP0001756,Electricity Bill,218.25,2024-01-11,Successful,Successful
RCG_77CCC7068D53,PP0007601,DTH,292.78,2024-05-30,Successful,Successful
RCG_282CD0E54F1B,PP0014271,Electricity Bill,1333.77,2024-06-25,Successful,Successful
RCG_9289F73F7337,PP1068516,DTH,295.76,2024-06-27,Failed,Wrong PIN
RCG_6CE8BD8F11F4,PP1092011,Mobile Recharge,1883.67,2024-01-27,Successful,Successful
RCG_780F04BB3981,PP0039946,DTH,888.73,2024-03-18,Successful,Successful
RCG_2CD71BDDAF14,PP1070038,DTH,490.23,2024-10-29,Successful,Successful
RCG_05992ECFE7CD,PP1055593,Mobile Recharge,1863.09,2024-12-11,Successful,Successful
RCG_1D79E3EE7E77,PP0042563,DTH,970.32,2024-12-28,Successful,Successful
RCG_B2D7216DB7C3,PP1083882,DTH,462.51,2024-11-27,Successful,Successful
RCG_69076A741B37,PP1081543,Cable TV,1421.25,2024-09-23,Successful,Successful
RCG_876F5B59E8C2,PP0001996,Mobile Recharge,1517.83,2024-08-17,Successful,Successful
RCG_1BF8F45DE533,PP1076566,DTH,93.11,2024-11-23,Successful,Successful
RCG_2FAEE1488191,PP0012814,Cable TV,268.47,2024-01-07,Successful,Successful
RCG_F8B0BFA2AEE5,PP0045954,Cable TV,282.46,2024-01-12,Successful,Successful
RCG_065CA161D87E,PP1078187,DTH,114.23,2024-05-27,Successful,Successful
RCG_FB1EF1348196,PP0017546,Electricity Bill,1528.57,2024-09-29,Successful,Successful
RCG_E5556324E66F,PP0005891,Mobile Recharge,450.87,2024-04-18,Successful,Successful
RCG_2F25A26A7C4D,PP0049331,Mobile Recharge,1119.89,2024-04-22,Successful,Successful
RCG_DFFB4D348D89,PP0014477,Cable TV,925.95,2024-10-09,Successful,Successful
RCG_9C6517B8D00A,PP0015285,Cable TV,1128.44,2024-10-03,Successful,Successful
RCG_B6FC3DD462C5,PP1089875,Mobile Recharge,1361.03,2024-07-23,Successful,Successful
RCG_0F8707C04E4B,PP0047826,Electricity Bill,555.23,2024-06-19,Successful,Successful
RCG_FDD0865A86BB,PP0041610,Mobile Recharge,1240.05,2024-03-31,Successful,Successful
RCG_CBF576E3DFC2,PP1085979,Cable TV,680.41,2024-06-22,Successful,Successful
RCG_72EB50BC6E94,PP1059022,DTH,1750.83,2024-12-13,Successful,Successful
RCG_AC1CD31669E2,PP0004692,Mobile Recharge,826.58,2024-09-18,Successful,Successful
RCG_C4305066E579,PP0033745,Electricity Bill,1415.63,2024-04-11,Successful,Successful
RCG_B8D251701DFE,PP1057242,Electricity Bill,1684.95,2024-08-17,Successful,Successful
RCG_58D31DF78697,PP0021120,Mobile Recharge,722.5,2024-08-20,Successful,Successful
RCG_90EDDD8CF408,PP0044992,Mobile Recharge,1679.34,2024-04-03,Successful,Successful
RCG_D6B2FCCDF513,PP0018464,Mobile Recharge,1285.33,2024-11-22,Successful,Successful
RCG_046E49ED3CBF,PP1107644,DTH,1127.63,2024-04-01,Successful,Successful
RCG_EF76A52BBCCD,PP0027524,Electricity Bill,593.63,2024-05-12,Successful,Successful
RCG_A0F3C5BC6101,PP1101668,Cable TV,750.31,2024-01-08,Successful,Successful
RCG_AF24FEBAB2CC,PP0013120,Mobile Recharge,578.76,2024-05-04,Successful,Successful
RCG_2DE11AA7A81A,PP0037352,Cable TV,1271.67,2024-07-02,Successful,Successful
RCG_7C09F437FED4,PP1107052,Cable TV,676.94,2024-11-27,Successful,Successful
RCG_75FCBD1F7DFB,PP1096099,DTH,37.81,2024-10-20,Failed,Wrong PIN
RCG_31130266EBBE,PP0041370,Electricity Bill,819.38,2024-04-30,Successful,Successful
RCG_F07BE3A43730,PP1078242,Electricity Bill,1599.16,2024-09-20,Successful,Successful
RCG_8ABAC76918EB,PP0032036,Mobile Recharge,726.7,2024-12-08,Successful,Successful
RCG_46B3293368F8,PP1083235,DTH,1692.08,2024-02-12,Successful,Successful
RCG_612E8568A995,PP1105517,Electricity Bill,1587.76,2024-06-23,Successful,Successful
RCG_2F963607153C,PP0018537,DTH,1293.45,2024-01-16,Successful,Successful
RCG_FC6A2CDBB188,PP1064337,Electricity Bill,1373.34,2024-08-12,Successful,Successful
RCG_ED5A4E7C721C,PP1095386,Mobile Recharge,1745.06,2024-02-12,Successful,Successful
RCG_7780C19B011D,PP0007926,DTH,1101.99,2024-05-25,Successful,Successful
RCG_0EFBC35F56CB,PP1062731,Mobile Recharge,804.31,2024-07-22,Successful,Successful
RCG_57614E252933,PP0040358,Mobile Recharge,1614.98,2024-10-09,Successful,Successful
RCG_2613A16EC34B,PP0009566,DTH,802.65,2024-12-20,Successful,Successful
RCG_1FCCAEDF4CCC,PP1056205,DTH,1108.46,2024-10-27,Successful,Successful
RCG_5951E4FA7CE0,PP1052755,Electricity Bill,119.2,2024-07-27,Successful,Successful
RCG_7A6BF23F516D,PP0028801,Mobile Recharge,653.49,2024-08-26,Successful,Successful
RCG_1F3D42E60959,PP1085192,Cable TV,1461.98,2024-04-10,Successful,Successful
RCG_1995F0522A63,PP0033390,DTH,122.19,2024-06-08,Successful,Successful
RCG_3732989DB891,PP0041992,DTH,878.7,2024-04-25,Successful,Successful
RCG_0AB39701E478,PP0023040,Cable TV,298.16,2024-03-23,Successful,Successful
RCG_62BC87A4CC38,PP1075879,Mobile Recharge,1883.03,2024-11-05,Successful,Successful
RCG_C783D2F051A7,PP1067057,DTH,29.84,2024-10-04,Successful,Successful
RCG_56B82A889D58,PP1105200,Cable TV,822.68,2024-04-05,Successful,Successful
RCG_8CD5B573819F,PP0013142,Electricity Bill,282.37,2024-05-01,Successful,Successful
RCG_E7FDDE6DE19B,PP0033850,DTH,1100.51,2024-07-08,Successful,Successful
RCG_52A74E27BC8D,PP1088864,Cable TV,542.75,2024-04-06,Successful,Successful
RCG_F83DC765E8B3,PP1057629,DTH,485.12,2024-05-07,Successful,Successful
RCG_D036C051AC3D,PP0034462,DTH,779.41,2024-10-16,Successful,Successful
RCG_81B3726EF13D,PP0000790,Electricity Bill,1353.66,2024-01-11,Successful,Successful
RCG_72125F3DC8B0,PP1058088,DTH,1549.31,2024-03-13,Successful,Successful
RCG_641840905D6C,PP1102956,Electricity Bill,172.73,2024-02-10,Successful,Successful
RCG_50CF06CFF6F9,PP0038957,Electricity Bill,1647.76,2024-09-30,Successful,Successful
RCG_9A25ECFFA28D,PP1102012,DTH,1401.71,2024-04-15,Successful,Successful
RCG_82A85A7E40D7,PP0035989,DTH,1534.86,2024-11-18,Successful,Successful
RCG_CA418C238DEA,PP1095472,Electricity Bill,1621.37,2024-07-19,Failed,Server error
RCG_61CBFBF5813E,PP0049456,Electricity Bill,636.81,2024-05-30,Successful,Successful
RCG_998AD7DBD9F0,PP0002067,Cable TV,485.92,2024-08-03,Successful,Successful
RCG_8F279AB882CA,PP1074787,Electricity Bill,1118.31,2024-01-21,Successful,Successful
RCG_1E29BD3FEAD7,PP0030231,Cable TV,1058.86,2024-05-12,Successful,Successful
RCG_633730A9929D,PP1064095,Electricity Bill,1227.84,2024-06-18,Successful,Successful
RCG_AF4FBC39F864,PP0000498,Mobile Recharge,1402.59,2024-09-18,Successful,Successful
RCG_1D37A9C88034,PP0010566,Electricity Bill,387.76,2024-12-21,Successful,Successful
RCG_2CE9F67B5F01,PP1054208,Mobile Recharge,279.12,2024-06-13,Successful,Successful
RCG_7788DA101E56,PP1072884,DTH,901.16,2024-05-23,Successful,Successful
RCG_54B1D9CC0847,PP0022233,Mobile Recharge,1812.79,2024-01-26,Successful,Successful
RCG_3FFB71CC1DA1,PP0026965,Cable TV,1364.46,2024-08-07,Successful,Successful
RCG_B38C1010697C,PP0044392,DTH,353.25,2024-12-20,Failed,Wrong PIN
RCG_9A74FBD4E6FC,PP0040573,DTH,479.92,2024-03-28,Successful,Successful
RCG_D919C9885AB2,PP1076812,Mobile Recharge,1042.76,2024-01-05,Successful,Successful
RCG_9984C4FC23DF,PP1082443,DTH,481.66,2024-01-21,Successful,Successful
RCG_3DA059DAA3E8,PP0004309,Mobile Recharge,547.88,2024-08-05,Successful,Successful
RCG_0554A1D91C4E,PP1094979,Mobile Recharge,189.56,2024-11-30,Successful,Successful
RCG_DB01140A80A9,PP0006819,Electricity Bill,1229.36,2024-05-04,Successful,Successful
RCG_702232FFEBBF,PP0022171,Cable TV,493.27,2024-03-07,Successful,Successful
RCG_BE80F2443C5C,PP0048969,Mobile Recharge,1960.6,2024-09-10,Successful,Successful
RCG_A0084291401E,PP1107473,DTH,422.5,2024-11-21,Successful,Successful
RCG_021637FC416B,PP0015791,DTH,1869.57,2024-10-14,Successful,Successful
RCG_B83E62BBD451,PP1095297,Cable TV,1068.47,2024-06-22,Successful,Successful
RCG_0E59122F9B99,PP1088637,Mobile Recharge,454.42,2024-07-14,Successful,Successful
RCG_C6FF0EB88A49,PP0029449,DTH,251.18,2024-01-08,Failed,Server error
RCG_B68568C8EA92,PP1070679,DTH,1301.06,2024-11-29,Successful,Successful
RCG_872FA0800E13,PP1094729,Mobile Recharge,1729.53,2024-04-16,Successful,Successful
RCG_F56CE6971D1A,PP1055005,DTH,272.37,2024-06-06,Successful,Successful
RCG_2F3170CA0C81,PP0027719,Mobile Recharge,1972.24,2024-02-14,Successful,Successful
RCG_92C43B11C6F8,PP1058985,DTH,1227.05,2024-08-19,Successful,Successful
RCG_F465F0B17920,PP1093067,Cable TV,1181.01,2024-08-17,Successful,Successful
RCG_A284458F8A42,PP1058921,DTH,877.55,2024-08-13,Successful,Successful
RCG_B97EDB327279,PP0036648,Mobile Recharge,1083.69,2024-09-13,Successful,Successful
RCG_E1177C60855A,PP1049216,DTH,672.13,2024-10-16,Successful,Successful
RCG_014575D8616D,PP1097067,Mobile Recharge,1650.52,2024-11-10,Successful,Successful
RCG_0B3757F206AD,PP1099132,Cable TV,1714.63,2024-03-21,Successful,Successful
RCG_ACD091EA8642,PP0027308,Mobile Recharge,1691.87,2024-02-28,Successful,Successful
RCG_17A877966EB5,PP1089431,DTH,519.83,2024-01-15,Successful,Successful
RCG_8D88DF0C5805,PP1063952,Electricity Bill,523.11,2024-02-29,Successful,Successful
RCG_2FE627D3675F,PP1068343,Cable TV,351.8,2024-11-09,Successful,Successful
RCG_0E0BD4E312F7,PP1089107,Mobile Recharge,1435.04,2024-03-30,Successful,Successful
RCG_7EE5808BF770,PP0010597,Electricity Bill,1805.58,2024-02-21,Successful,Successful
RCG_8B50E6D3DE3C,PP1103765,DTH,1375.32,2024-09-19,Successful,Successful
RCG_F26DA58E61D9,PP1063475,Mobile Recharge,916.96,2024-02-07,Successful,Successful
RCG_2538057F4C60,PP0045942,Mobile Recharge,1644.55,2024-11-23,Successful,Successful
RCG_0A7B70D48AF9,PP0014075,Mobile Recharge,845.55,2024-02-15,Successful,Successful
RCG_D35CD724CA9A,PP0015009,Electricity Bill,640.1,2024-06-17,Successful,Successful
RCG_37C60C306B8B,PP1103575,DTH,1765.47,2024-09-02,Successful,Successful
RCG_546FAD4B109B,PP1050536,DTH,1532.64,2024-08-07,Successful,Successful
RCG_6CAFB18CE672,PP1075622,Electricity Bill,860.19,2024-10-08,Successful,Successful
RCG_C12AAC761A3E,PP0013255,DTH,658.31,2024-11-20,Successful,Successful
RCG_851383FF70BA,PP0023380,DTH,1535.32,2024-11-26,Successful,Successful
RCG_63499751DB45,PP1050502,Cable TV,1608.66,2024-10-05,Successful,Successful
RCG_5E12A224B197,PP1104767,Mobile Recharge,1745.45,2024-05-29,Successful,Successful
RCG_2DBC80C479BB,PP1107638,Electricity Bill,271.83,2024-03-28,Successful,Successful
RCG_856639CEEE24,PP1088935,DTH,1889.41,2024-04-29,Successful,Successful
RCG_319855F41294,PP0006588,Cable TV,1986.55,2024-02-04,Successful,Successful
RCG_85FF4B6D4F39,PP0027552,DTH,161.28,2024-09-04,Successful,Successful
RCG_EDB989C3EA36,PP1055017,Mobile Recharge,480.1,2024-10-29,Successful,Successful
RCG_414F10BEDB9A,PP1089843,DTH,983.71,2024-12-19,Successful,Successful
RCG_36F14FEA98DD,PP1066112,Electricity Bill,777.75,2024-05-29,Successful,Successful
RCG_5AF3D4473C0D,PP1070463,Cable TV,1614.26,2024-07-15,Successful,Successful
RCG_4B4ED3351D26,PP1064604,Electricity Bill,1159.92,2024-06-10,Successful,Successful
RCG_D774EBD46DD9,PP0003199,Electricity Bill,394.16,2024-04-26,Successful,Successful
RCG_54E7733CB37E,PP0016563,Mobile Recharge,1722.95,2024-08-18,Successful,Successful
RCG_09156727DCE2,PP1053190,Mobile Recharge,1235.5,2024-01-30,Successful,Successful
RCG_AE6C18D00553,PP0036106,DTH,435.57,2024-05-18,Successful,Successful
RCG_C591FFE615C3,PP1062864,Electricity Bill,1485.53,2024-12-04,Successful,Successful
RCG_5BFC3A88765E,PP1098698,Electricity Bill,1582.8,2024-05-09,Successful,Successful
RCG_C87A2BB6DFDF,PP0009553,Electricity Bill,367.82,2024-08-29,Successful,Successful
RCG_F2F4912D37E0,PP1093413,DTH,815.6,2024-10-16,Successful,Successful
RCG_8FC68094AFD8,PP1101051,Mobile Recharge,387.64,2024-02-03,Failed,Server error
RCG_6A26D3A4F6C5,PP1076710,Electricity Bill,1004.99,2024-06-13,Successful,Successful
RCG_E8283440DA45,PP0005744,Electricity Bill,652.1,2024-02-11,Successful,Successful
RCG_1074C1D2B342,PP1065323,DTH,1421.04,2024-07-14,Successful,Successful
RCG_1A5E4B6DE9F7,PP0030118,Mobile Recharge,1390.09,2024-03-16,Successful,Successful
RCG_6FAA3E44960C,PP0030390,DTH,1130.28,2024-11-26,Successful,Successful
RCG_3C57C6858A0E,PP1100230,Cable TV,1048.98,2024-11-11,Successful,Successful
RCG_E41FACDD3D7F,PP0043524,DTH,1997.3,2024-11-06,Successful,Successful
RCG_2DE9FC8D6764,PP1088302,Electricity Bill,1186.14,2024-05-14,Successful,Successful
RCG_1E1C67648525,PP1066229,Electricity Bill,1837.96,2024-02-16,Successful,Successful
RCG_CFC05D5A66CC,PP1088289,Electricity Bill,496.07,2024-08-16,Successful,Successful
RCG_E1903F2A7626,PP1059527,Electricity Bill,755.87,2024-09-09,Successful,Successful
RCG_8AC9FD72E8BF,PP0025995,Cable TV,145.37,2024-11-20,Successful,Successful
RCG_8CCE07F47FB4,PP0001652,Cable TV,236.24,2024-02-02,Successful,Successful
RCG_D2D110A25C3A,PP1066052,DTH,369.87,2024-11-19,Successful,Successful
RCG_3361EAB0E58E,PP1098631,Electricity Bill,1347.95,2024-01-09,Successful,Successful
RCG_CA0F56EA6CBB,PP1083255,Cable TV,1025.28,2024-07-20,Successful,Successful
RCG_B889C47970AA,PP1064623,Mobile Recharge,1033.68,2024-03-28,Successful,Successful
RCG_526AD5402010,PP0001135,Cable TV,769.21,2024-11-19,Successful,Successful
RCG_6D9E3E9A6A5A,PP1068440,Electricity Bill,618.53,2024-11-20,Successful,Successful
RCG_0215E1A876B3,PP1104404,Electricity Bill,408.41,2024-01-11,Successful,Successful
RCG_26F0A40C6B1A,PP1069015,Mobile Recharge,1838.72,2024-06-17,Successful,Successful
RCG_E66EE3FEA341,PP1060461,Cable TV,101.86,2024-05-19,Successful,Successful
RCG_FDF8E0962D04,PP0021054,Cable TV,628.99,2024-07-01,Successful,Successful
RCG_FB32E502E157,PP0017861,DTH,1513.73,2024-06-01,Successful,Successful
RCG_1413BC2556D6,PP0007130,Cable TV,468.24,2024-04-23,Successful,Successful
RCG_DC1B46B1206D,PP0013561,Mobile Recharge,1093.02,2024-07-09,Successful,Successful
RCG_16EF02ED73D8,PP0010640,DTH,99.24,2024-12-13,Successful,Successful
RCG_119662D019FB,PP1102257,Cable TV,651.93,2024-07-15,Successful,Successful
RCG_BA83F5DE73A5,PP1091774,Mobile Recharge,667.71,2024-10-26,Successful,Successful
RCG_6F9BEB1C64B7,PP0004880,Cable TV,1985.64,2024-12-05,Successful,Successful
RCG_C9DB19105173,PP0027703,Cable TV,1467.83,2024-08-12,Successful,Successful
RCG_FF0597AD9AB8,PP1065278,Mobile Recharge,460.85,2024-11-13,Successful,Successful
RCG_5DCAF2D31E37,PP1089832,Mobile Recharge,993.3,2024-08-10,Successful,Successful
RCG_849D080582DC,PP1104346,Cable TV,1159.54,2024-11-17,Successful,Successful
RCG_E9264424895C,PP0029891,Electricity Bill,1274.09,2024-11-14,Successful,Successful
RCG_0A8F67F4E5CC,PP1072539,Electricity Bill,1905.25,2024-01-01,Successful,Successful
RCG_B1396F91B9B1,PP0037203,Electricity Bill,519.43,2024-05-19,Successful,Successful
RCG_467139E57EC8,PP1085278,Mobile Recharge,903.1,2024-01-23,Successful,Successful
RCG_54EDEB589702,PP1067409,Cable TV,804.26,2024-04-24,Successful,Successful
RCG_3529EE174685,PP0015993,Electricity Bill,118.82,2024-05-16,Successful,Successful
RCG_E88AB0F302C8,PP0017547,Mobile Recharge,923.57,2024-01-13,Successful,Successful
RCG_609A3F6BB3B9,PP0037343,Cable TV,1412.79,2024-08-11,Successful,Successful
RCG_D3F709A5221D,PP1077763,Mobile Recharge,1626.52,2024-12-19,Successful,Successful
RCG_702808E818D5,PP0043305,DTH,228.44,2024-06-05,Successful,Successful
RCG_0B89A51BADB3,PP0047224,Cable TV,441.14,2024-11-15,Successful,Successful
RCG_69B4FF3F8A3A,PP0030989,Cable TV,1450.43,2024-12-03,Successful,Successful
RCG_6BE26A01FEF1,PP1051911,Cable TV,998.02,2024-11-25,Successful,Successful
RCG_562E934BC3C1,PP0008287,Mobile Recharge,766.02,2024-01-06,Successful,Successful
RCG_FE2A2604694F,PP1064913,Cable TV,547.63,2024-04-25,Successful,Successful
RCG_514B645942A2,PP0008774,Mobile Recharge,1225.99,2024-05-16,Successful,Successful
RCG_0EE373C80059,PP0004336,DTH,1879.18,2024-12-19,Successful,Successful
RCG_AF34DA776209,PP0003260,Cable TV,1743.88,2024-03-27,Successful,Successful
RCG_30C66E4ED68C,PP1105075,Mobile Recharge,1262.94,2024-05-07,Successful,Successful
RCG_60E0A9C66537,PP1081038,Cable TV,635.57,2024-12-10,Successful,Successful
RCG_41D800DC7221,PP0002000,Electricity Bill,558.98,2024-03-08,Successful,Successful
RCG_513C4B233A11,PP1095591,Mobile Recharge,526.89,2024-02-06,Successful,Successful
RCG_34BFC27F3ABC,PP1100329,DTH,1820.08,2024-12-08,Successful,Successful
RCG_76416FBA4D0C,PP1099560,Mobile Recharge,664.91,2024-07-10,Successful,Successful
RCG_93D554D7A6F0,PP1051829,Cable TV,1215.6,2024-10-19,Successful,Successful
RCG_9D7BB29DB7F2,PP1105136,Mobile Recharge,1486.94,2024-05-30,Successful,Successful
RCG_88A53A9830D6,PP1069824,DTH,1601.1,2024-03-20,Successful,Successful
RCG_0742A1F9869D,PP0005385,Cable TV,893.3,2024-06-05,Successful,Successful
RCG_8DBE343FE356,PP0047134,Cable TV,1638.96,2024-10-30,Successful,Successful
RCG_14A5BA84A20E,PP1093505,Mobile Recharge,1984.31,2024-11-26,Successful,Successful
RCG_D4BE412BE717,PP1076381,Mobile Recharge,919.7,2024-12-01,Successful,Successful
RCG_398A481EF21D,PP0041827,Mobile Recharge,85.07,2024-11-25,Successful,Successful
RCG_E0DB90254034,PP0041247,DTH,1635.07,2024-10-31,Successful,Successful
RCG_BB852E4214B8,PP1074940,DTH,868.46,2024-03-09,Successful,Successful
RCG_C606704F4122,PP1062349,Mobile Recharge,1545.66,2024-05-30,Successful,Successful
RCG_47884313A477,PP1107134,Cable TV,553.2,2024-03-10,Successful,Successful
RCG_B14F905B60E5,PP0014479,DTH,503.83,2024-01-10,Successful,Successful
RCG_0FECE94029BD,PP1051263,Cable TV,109.75,2024-04-29,Successful,Successful
RCG_3E94F4C04EA4,PP0009172,Mobile Recharge,1054.9,2024-05-05,Successful,Successful
RCG_288D2274A71B,PP0049930,Electricity Bill,944.94,2024-03-06,Successful,Successful
RCG_CF1BDC60C996,PP0045764,Electricity Bill,446.88,2024-01-04,Successful,Successful
RCG_EAB8B2221797,PP0026932,Cable TV,1472.62,2024-05-19,Successful,Successful
RCG_3780DD781800,PP1072718,Electricity Bill,292.29,2024-08-31,Successful,Successful
RCG_2982F20876D2,PP0023009,DTH,1518.48,2024-01-28,Successful,Successful
RCG_8DAB13B1178A,PP1101862,DTH,1076.2,2024-10-17,Successful,Successful
